"","ID","wc2.1_2.5m_bio_12","wc2.1_2.5m_bio_1","elevacion"
"32386",32386,891,11.6451663970947,2478
"32387",32387,469,16.2334995269775,2217
"32388",32388,272,20.2318344116211,1011
"32389",32389,283,18.2106666564941,1521
"32390",32390,910,18.095666885376,1861
"32391",32391,730,18.3431663513184,1987
"32392",32392,1061,20.7071666717529,1484
"32393",32393,945,22.0698337554932,1387
"32394",32394,1031,22.0728340148926,1285
"32395",32395,798,24.7318325042725,963
"32396",32396,1287,20.111499786377,1329
"32397",32397,641,14.4309997558594,2330
"32398",32398,631,20.8649997711182,1493
"32399",32399,1003,22.0388336181641,1478
"32400",32400,1548,24.9343338012695,653
"32401",32401,846,22.4151668548584,928
"32402",32402,1034,17.7213325500488,1811
"32403",32403,744,15.2546663284302,2343
"32404",32404,928,22.9930000305176,1004
"32405",32405,979,20.8626670837402,1244
"32406",32406,678,15.1466665267944,2151
"32407",32407,866,17.4126663208008,2011
"32408",32408,728,17.1781673431396,2023
"32409",32409,481,15.0641670227051,2278
"32410",32410,797,17.833833694458,1908
"32411",32411,413,16.8568325042725,2159
"32412",32412,464,20.140832901001,719
"32413",32413,589,16.66233253479,2169
"32414",32414,463,15.3470001220703,2125
"32415",32415,463,15.3470001220703,2125
"32416",32416,463,15.3470001220703,1924
"32417",32417,752,21.6736660003662,571
"32418",32418,804,12.3660001754761,2536
"32419",32419,1457,24.4235000610352,922
"32420",32420,531,20.6586666107178,1509
"32421",32421,705,17.4536666870117,2095
"32422",32422,521,13.7861661911011,1737
"32423",32423,686,18.2775001525879,2143
"32424",32424,618,16.6684989929199,2199
"32425",32425,792,12.8253335952759,2556
"32426",32426,762,14.0044994354248,2444
"32427",32427,828,14.0988330841064,2455
"32428",32428,481,18.7465000152588,1766
"32429",32429,804,13.4956665039062,2544
"32430",32430,1319,18.4281673431396,2431
"32431",32431,1415,16.5900001525879,2230
"32432",32432,1514,14.6275005340576,2354
"32433",32433,1239,19.6723327636719,1160
"32434",32434,1456,22.1685009002686,704
"32435",32435,463,15.3470001220703,1924
"32436",32436,619,15.5875005722046,2169
"32437",32437,462,16.1840000152588,2205
"32438",32438,283,18.2106666564941,1521
"32439",32439,637,13.5498332977295,2610
"32440",32440,496,15.8216667175293,2375
"32441",32441,496,15.8216667175293,2375
"32442",32442,515,16.2366676330566,2298
"32443",32443,521,13.7861661911011,2269
"32444",32444,463,15.3470001220703,2125
"32445",32445,458,14.6479997634888,2035
"32446",32446,622,14.7513332366943,2442
"32447",32447,321,18.5655002593994,1443
"32448",32448,547,16.2898330688477,1744
"32449",32449,1218,24.0224990844727,548
"32450",32450,1038,16.4506664276123,1839
"32451",32451,1499,25.5439987182617,428
"32452",32452,1191,17.7536659240723,1916
"32453",32453,1377,24.0146675109863,1027
"32454",32454,219,20.3526668548584,1148
"32455",32455,383,18.2493324279785,1171
"32456",32456,1383,23.6883335113525,714
"32457",32457,521,13.7861661911011,1737
"32458",32458,464,20.140832901001,719
"32459",32459,463,15.3470001220703,1924
"32460",32460,463,15.3470001220703,2125
"32461",32461,1208,11.5631666183472,2607
"32462",32462,407,17.8320007324219,1778
"32463",32463,595,14.6568336486816,2314
"32464",32464,521,13.7861661911011,2269
"32465",32465,525,13.7755002975464,1924
"32466",32466,676,10.9153337478638,2736
"32467",32467,807,19.7929992675781,1562
"32468",32468,402,17.4196662902832,1829
"32469",32469,404,17.7054996490479,1915
"32470",32470,752,21.6736660003662,571
"32471",32471,533,18.6984996795654,1733
"32472",32472,2155,23.2581672668457,573
"32473",32473,1955,22.3115005493164,379
"32474",32474,607,14.47350025177,2415
"32475",32475,704,14.8998336791992,2380
"32476",32476,813,12.929666519165,2451
"32477",32477,802,11.8035001754761,2099
"32478",32478,1756,14.6665000915527,1906
"32479",32479,404,16.1814994812012,2095
"32480",32480,653,16.21266746521,2231
"32481",32481,574,18.4580001831055,1484
"32482",32482,726,20.8088340759277,2011
"32483",32483,1061,10.8408336639404,2502
"32484",32484,1377,24.0146675109863,1027
"32485",32485,934,20.5266666412354,1354
"32486",32486,1691,22.4733333587646,1612
"32487",32487,1052,16.4885005950928,1977
"32488",32488,1191,17.7536659240723,1916
"32489",32489,1383,23.6883335113525,714
"32490",32490,705,17.4536666870117,2095
"32491",32491,1065,15.9873332977295,2281
"32492",32492,916,15.5386667251587,2170
"32493",32493,1007,15.6056671142578,1953
"32494",32494,998,16.3821659088135,2143
"32495",32495,619,15.5875005722046,2169
"32496",32496,1082,17.1429996490479,1882
"32497",32497,589,16.66233253479,2169
"32498",32498,997,15.2655000686646,2236
"32499",32499,982,11.5461664199829,2961
"32500",32500,438,16.8253326416016,2019
"32501",32501,678,15.1466665267944,2151
"32502",32502,1046,22.0873336791992,1830
"32503",32503,461,18.9078330993652,1423
"32504",32504,1098,14.1584997177124,2403
"32505",32505,1007,15.6056671142578,1939
"32506",32506,797,17.833833694458,1908
"32507",32507,824,17.4076671600342,1955
"32508",32508,916,15.5386667251587,2306
"32509",32509,954,15.8175001144409,2383
"32510",32510,913,17.2521667480469,2171
"32511",32511,792,12.8253335952759,2611
"32512",32512,897,17.8990001678467,1760
"32513",32513,714,12.6496667861938,2551
"32514",32514,659,17.3716659545898,2218
"32515",32515,1090,11.6354999542236,2638
"32516",32516,828,14.0988330841064,2455
"32517",32517,740,14.2545003890991,2540
"32518",32518,1179,14.881667137146,2355
"32519",32519,1162,13.3956670761108,2164
"32520",32520,969,17.9270000457764,1915
"32521",32521,838,17.2395000457764,1993
"32522",32522,473,17.5778331756592,1702
"32523",32523,792,12.8253335952759,2611
"32524",32524,862,15.4010000228882,2227
"32525",32525,762,14.0044994354248,2458
"32526",32526,820,17.4514999389648,2080
"32527",32527,762,14.0044994354248,2458
"32528",32528,459,16.4181671142578,2130
"32529",32529,687,11.5676670074463,2180
"32530",32530,508,12.7886667251587,2299
"32531",32531,508,12.7886667251587,2299
"32532",32532,713,11.0065002441406,2308
"32533",32533,1101,12.7559995651245,2582
"32534",32534,981,14.7118330001831,2423
"32535",32535,954,15.8175001144409,2383
"32536",32536,1065,15.9873332977295,2281
"32537",32537,1092,15.2863330841064,2165
"32538",32538,1052,13.66100025177,2673
"32539",32539,860,12.4691667556763,2820
"32540",32540,954,15.8175001144409,2383
"32541",32541,997,15.2655000686646,2383
"32542",32542,844,13.8301668167114,2460
"32543",32543,916,15.5386667251587,2306
"32544",32544,659,17.3716659545898,2218
"32545",32545,547,16.2898330688477,1960
"32546",32546,948,15.6070003509521,2230
"32547",32547,373,17.2089996337891,2040
"32548",32548,1555,16.6688327789307,1633
"32549",32549,587,16.667667388916,2065
"32550",32550,607,14.47350025177,2415
"32551",32551,1377,24.0146675109863,1027
"32552",32552,590,16.9716663360596,2028
"32553",32553,438,16.8253326416016,2019
"32554",32554,461,18.9078330993652,1423
"32555",32555,615,14.33899974823,2300
"32556",32556,963,16.8023338317871,1909
"32557",32557,802,11.8035001754761,2099
"32558",32558,1391,16.9206657409668,1280
"32559",32559,595,18.4863338470459,1632
"32560",32560,540,16.1634998321533,2168
"32561",32561,494,13.0843334197998,2152
"32562",32562,798,24.7318325042725,963
"32563",32563,487,13.2851667404175,2220
"32564",32564,1115,14.9676666259766,2131
"32565",32565,543,16.6023330688477,1889
"32566",32566,705,17.4536666870117,2095
"32567",32567,547,16.2898330688477,1960
"32568",32568,680,14.9983329772949,2151
"32569",32569,1431,17.7285003662109,2185
"32570",32570,1046,22.0873336791992,1830
"32571",32571,828,14.0988330841064,2455
"32572",32572,945,22.0698337554932,1387
"32573",32573,705,17.4536666870117,2095
"32574",32574,744,15.2546663284302,2343
"32575",32575,705,17.4536666870117,1780
"32576",32576,487,14.6783332824707,2320
"32577",32577,588,17.5143337249756,1724
"32578",32578,948,15.6070003509521,2230
"32579",32579,664,14.3716669082642,2544
"32580",32580,541,16.7411670684814,1969
"32581",32581,1193,16.2740001678467,1751
"32582",32582,744,15.2546663284302,2343
"32583",32583,873,12.220666885376,2617
"32584",32584,828,14.0988330841064,2455
"32585",32585,2140,15.2756671905518,1940
"32586",32586,1179,14.881667137146,2355
"32587",32587,829,16.7910003662109,2170
"32588",32588,829,16.7910003662109,2170
"32589",32589,1183,19.8796672821045,1374
"32590",32590,369,17.7789993286133,1652
"32591",32591,626,12.0766668319702,2554
"32592",32592,465,16.9036674499512,2158
"32593",32593,545,13.2786664962769,2269
"32594",32594,407,17.8320007324219,1778
"32595",32595,664,14.3716669082642,2544
"32596",32596,904,13.9315004348755,2545
"32597",32597,521,13.7861661911011,2269
"32598",32598,637,13.5498332977295,2661
"32599",32599,630,11.9793329238892,2541
"32600",32600,639,11.7263336181641,2770
"32601",32601,903,14.3318338394165,2140
"32602",32602,757,13.2150001525879,2593
"32603",32603,480,16.0351657867432,2065
"32604",32604,676,10.9153337478638,2736
"32605",32605,1112,10.7980003356934,2711
"32606",32606,1013,11.8213329315186,2370
"32607",32607,802,11.8035001754761,2099
"32608",32608,664,14.5646667480469,1714
"32609",32609,726,20.8088340759277,2011
"32610",32610,698,16.6163330078125,2244
"32611",32611,590,16.9716663360596,2028
"32612",32612,269,18.853666305542,1419
"32613",32613,664,14.3716669082642,2544
"32614",32614,704,14.8998336791992,2380
"32615",32615,515,16.2366676330566,2298
"32616",32616,373,17.2089996337891,2040
"32617",32617,891,11.6451663970947,2478
"32618",32618,688,16.9608325958252,2244
"32619",32619,629,17.3754997253418,1837
"32620",32620,676,15.9514999389648,2267
"32621",32621,948,15.6070003509521,2230
"32622",32622,1100,16.8761672973633,1485
"32623",32623,496,15.8216667175293,2375
"32624",32624,461,18.9078330993652,1423
"32625",32625,607,14.47350025177,2415
"32626",32626,462,13.6046667098999,2623
"32627",32627,521,13.7861661911011,2269
"32628",32628,575,13.638500213623,2513
"32629",32629,463,15.3470001220703,2125
"32630",32630,1101,12.7559995651245,2582
"32631",32631,762,14.0044994354248,2458
"32632",32632,1107,13.2488327026367,2590
"32633",32633,1209,14.0198335647583,2879
"32634",32634,954,15.8175001144409,2383
"32635",32635,997,15.2655000686646,2383
"32636",32636,1249,17.4098339080811,1914
"32637",32637,878,12.0714998245239,2685
"32638",32638,792,12.8253335952759,2556
"32639",32639,762,14.0044994354248,2444
"32640",32640,750,14.3734998703003,2376
"32641",32641,1138,10.6444997787476,2835
"32642",32642,598,15.5503330230713,2588
"32643",32643,792,12.8253335952759,2556
"32644",32644,954,15.8175001144409,2383
"32645",32645,792,12.8253335952759,2556
"32646",32646,981,10.3929996490479,2809
"32647",32647,713,13.7630004882812,2513
"32648",32648,534,16.795166015625,2058
"32649",32649,720,14.3213338851929,2489
"32650",32650,898,15.8996667861938,2306
"32651",32651,981,10.3929996490479,2809
"32652",32652,779,12.7853336334229,2611
"32653",32653,792,12.8253335952759,2556
"32654",32654,981,10.3929996490479,2809
"32655",32655,870,12.5915002822876,2492
"32656",32656,1001,15.5346670150757,2283
"32657",32657,1179,14.881667137146,2355
"32658",32658,754,14.4208335876465,2505
"32659",32659,762,14.0044994354248,2444
"32660",32660,762,14.0044994354248,2458
"32661",32661,849,18.9348335266113,1621
"32662",32662,977,17.4186668395996,1596
"32663",32663,1328,17.3681659698486,1564
"32664",32664,1431,15.8430004119873,2431
"32665",32665,835,19.3568325042725,1601
"32666",32666,475,16.4985008239746,1711
"32667",32667,383,16.4026660919189,2237
"32668",32668,2831,20.0195007324219,892
"32669",32669,1061,15.4806671142578,2427
"32670",32670,2140,15.2756671905518,1940
"32671",32671,2455,16.5223331451416,2158
"32672",32672,2140,15.2756671905518,1882
"32673",32673,1995,15.7130002975464,1940
"32674",32674,678,15.1466665267944,2151
"32675",32675,373,17.2089996337891,2040
"32676",32676,487,14.9078330993652,1924
"32677",32677,463,16.0779991149902,2248
"32678",32678,611,16.0708332061768,2018
"32679",32679,598,15.5503330230713,2588
"32680",32680,496,15.8216667175293,2375
"32681",32681,629,12.962833404541,2633
"32682",32682,523,15.1666669845581,2313
"32683",32683,219,20.3526668548584,1148
"32684",32684,819,16.1413326263428,2176
"32685",32685,1061,15.4806671142578,2427
"32686",32686,602,20.8011665344238,1155
"32687",32687,537,16.9011669158936,2021
"32688",32688,1377,24.0146675109863,1027
"32689",32689,1377,24.0146675109863,1027
"32690",32690,1257,18.4633331298828,2431
"32691",32691,2638,20.4196662902832,941
"32692",32692,904,19.6879997253418,1496
"32693",32693,909,14.9098329544067,2304
"32694",32694,1457,24.4235000610352,922
"32695",32695,1046,22.0873336791992,2171
"32696",32696,1440,12.5316667556763,2414
"32697",32697,1992,21.2333335876465,588
"32698",32698,1498,16.9973335266113,1704
"32699",32699,444,17.138334274292,1957
"32700",32700,637,21.32200050354,1086
"32701",32701,619,15.5875005722046,2169
"32702",32702,974,16.4108333587646,2353
"32703",32703,792,12.8253335952759,2556
"32704",32704,792,12.8253335952759,2556
"32705",32705,1114,16.3384990692139,2163
"32706",32706,954,15.8175001144409,2383
"32707",32707,792,12.8253335952759,2611
"32708",32708,762,14.0044994354248,2444
"32709",32709,713,13.7630004882812,2507
"32710",32710,508,12.7886667251587,2299
"32711",32711,997,15.2655000686646,2383
"32712",32712,981,10.3929996490479,2809
"32713",32713,792,12.8253335952759,2556
"32714",32714,954,15.8175001144409,2383
"32715",32715,916,15.5386667251587,2306
"32716",32716,712,15.8889999389648,2109
"32717",32717,974,16.4108333587646,2144
"32718",32718,792,12.8253335952759,2556
"32719",32719,998,11.82200050354,2924
"32720",32720,598,15.5503330230713,2588
"32721",32721,552,15.9086666107178,2621
"32722",32722,997,15.2655000686646,2236
"32723",32723,997,15.2655000686646,2383
"32724",32724,1098,14.1584997177124,2403
"32725",32725,515,16.2366676330566,2298
"32726",32726,582,16.0989990234375,2275
"32727",32727,792,12.8253335952759,2556
"32728",32728,713,13.7630004882812,2507
"32729",32729,678,15.1466665267944,2151
"32730",32730,600,15.2430000305176,2382
"32731",32731,598,15.5503330230713,2588
"32732",32732,898,15.8996667861938,2420
"32733",32733,792,12.8253335952759,2556
"32734",32734,1033,11.0083332061768,2675
"32735",32735,664,14.3716669082642,2544
"32736",32736,792,12.8253335952759,2556
"32737",32737,754,14.4208335876465,2505
"32738",32738,762,14.0044994354248,2458
"32739",32739,713,13.7630004882812,2507
"32740",32740,1038,16.4506664276123,1839
"32741",32741,762,14.0044994354248,2458
"32742",32742,2140,15.2756671905518,1940
"32743",32743,1691,22.4733333587646,1612
"32744",32744,1156,21.6113338470459,1224
"32745",32745,1222,19.9090003967285,1197
"32746",32746,1126,14.5651664733887,2257
"32747",32747,518,18.6838340759277,1052
"32748",32748,464,20.140832901001,719
"32749",32749,464,20.140832901001,719
"32750",32750,1251,23.6509990692139,1030
"32751",32751,1123,17.9513339996338,1808
"32752",32752,1046,22.0873336791992,1830
"32753",32753,1552,15.1639995574951,1797
"32754",32754,1391,16.9206657409668,1280
"32755",32755,945,22.0698337554932,1387
"32756",32756,941,11.6608333587646,2439
"32757",32757,598,15.5503330230713,2588
"32758",32758,752,13.7390003204346,2430
"32759",32759,550,16.7863330841064,1642
"32760",32760,1075,15.4098329544067,2281
"32761",32761,1050,13.5808334350586,2587
"32762",32762,762,14.0044994354248,2458
"32763",32763,1098,14.1584997177124,2403
"32764",32764,762,14.0044994354248,2444
"32765",32765,1083,16.6233329772949,1931
"32766",32766,798,13.8599996566772,2648
"32767",32767,1065,15.9856662750244,2175
"32768",32768,1131,14.0058336257935,2450
"32769",32769,998,11.82200050354,2674
"32770",32770,892,16.2348327636719,2145
"32771",32771,1061,15.4806671142578,2427
"32772",32772,191,22.6445007324219,94
"32773",32773,986,23.4428329467773,792
"32774",32774,438,16.8253326416016,2019
"32775",32775,383,18.2493324279785,1171
"32776",32776,517,21.0019989013672,328
"32777",32777,424,21.0604991912842,482
"32778",32778,717,22.0855007171631,583
"32779",32779,1234,21.9818325042725,1008
"32780",32780,686,18.9551658630371,1388
"32781",32781,673,20.5851669311523,1217
"32782",32782,190,15.6641664505005,311
"32783",32783,639,20.2233333587646,1686
"32784",32784,643,21.0481662750244,1988
"32785",32785,1313,24.0076675415039,978
"32786",32786,737,20.8299999237061,1792
"32787",32787,737,20.8299999237061,1792
"32788",32788,978,22.9010009765625,1371
"32789",32789,627,17.8746662139893,1830
"32790",32790,1313,24.0076675415039,978
"32791",32791,724,22.8291664123535,1508
"32792",32792,632,21.4265003204346,1696
"32793",32793,995,20.3873329162598,1206
"32794",32794,2266,24.9689998626709,235
"32795",32795,1605,18.0761661529541,1744
"32796",32796,1605,18.0761661529541,1450
"32797",32797,363,16.6576671600342,1360
"32798",32798,1546,16.1781673431396,1921
"32799",32799,467,17.4715003967285,2025
"32800",32800,1977,18.0226669311523,1540
"32801",32801,903,14.6859998703003,2065
"32802",32802,805,17.1858329772949,1827
"32803",32803,369,17.0951671600342,2083
"32804",32804,455,14.4558334350586,2463
"32805",32805,1773,27.7956676483154,165
"32806",32806,2642,19.4678325653076,1563
"32807",32807,603,19.5363330841064,1403
"32808",32808,700,13.8578338623047,2303
"32809",32809,1154,16.7138328552246,1903
"32810",32810,1773,27.7956676483154,268
"32811",32811,878,12.0714998245239,2685
"32812",32812,1353,12.6370000839233,2498
"32813",32813,1146,19.2296657562256,1271
"32814",32814,790,13.8846664428711,2209
"32815",32815,560,16.3425006866455,1919
"32816",32816,730,18.3431663513184,1987
"32817",32817,391,16.2521667480469,2294
"32818",32818,398,13.6724996566772,2558
"32819",32819,462,15.3690004348755,2176
"32820",32820,568,13.4063339233398,2388
"32821",32821,971,21.5524997711182,414
"32822",32822,431,17.0811672210693,2044
"32823",32823,425,16.3633327484131,2076
"32824",32824,431,16.5553340911865,1987
"32825",32825,366,15.4770002365112,2329
"32826",32826,527,13.4195003509521,2438
"32827",32827,337,17.3646659851074,1572
"32828",32828,327,18.5906658172607,1174
"32829",32829,627,17.4055004119873,1959
"32830",32830,416,16.8285007476807,2247
"32831",32831,537,21.9793338775635,997
"32832",32832,430,17.8501663208008,1792
"32833",32833,402,13.5191669464111,2644
"32834",32834,700,13.8578338623047,2303
"32835",32835,897,17.8990001678467,1938
"32836",32836,1099,14.8664999008179,2351
"32837",32837,2438,24.2198333740234,451
"32838",32838,401,16.7121658325195,2010
"32839",32839,869,19.8600006103516,1196
"32840",32840,676,13.3031663894653,2622
"32841",32841,816,12.6178331375122,2773
"32842",32842,817,12.3156671524048,2805
"32843",32843,497,18.7376670837402,1517
"32844",32844,541,18.0316677093506,1684
"32845",32845,390,13.7658338546753,2389
"32846",32846,1203,17.8880004882812,1526
"32847",32847,536,17.3658332824707,2074
"32848",32848,749,18.8353328704834,1666
"32849",32849,1250,24.5868339538574,142
"32850",32850,1353,12.6370000839233,2498
"32851",32851,598,17.7049999237061,2145
"32852",32852,375,17.1555004119873,2082
"32853",32853,541,18.578332901001,1726
"32854",32854,399,15.7293329238892,2380
"32855",32855,383,16.4026660919189,2097
"32856",32856,467,17.4715003967285,2025
"32857",32857,855,18.4131660461426,1938
"32858",32858,713,14.0974998474121,2487
"32859",32859,816,12.6178331375122,2773
"32860",32860,493,20.5478324890137,1632
"32861",32861,627,17.4055004119873,1959
"32862",32862,391,16.2521667480469,2294
"32863",32863,502,14.1016664505005,2541
"32864",32864,1113,14.2038335800171,2427
"32865",32865,797,13.9466667175293,2610
"32866",32866,462,15.3690004348755,2176
"32867",32867,825,12.418833732605,2786
"32868",32868,1564,17.9489994049072,1731
"32869",32869,378,17.2204990386963,2207
"32870",32870,936,12.7038335800171,2700
"32871",32871,958,17.8274993896484,2222
"32872",32872,1080,17.8239994049072,1812
"32873",32873,1017,12.5763330459595,2131
"32874",32874,457,17.4953327178955,1670
"32875",32875,808,18.8698329925537,1750
"32876",32876,438,18.2905006408691,1600
"32877",32877,444,17.138334274292,1891
"32878",32878,892,16.2348327636719,2145
"32879",32879,381,17.8118324279785,1841
"32880",32880,683,14.9796667098999,2579
"32881",32881,741,16.7268333435059,1926
"32882",32882,1008,15.3474998474121,2137
"32883",32883,1069,17.8013343811035,2061
"32884",32884,538,17.5060005187988,1948
"32885",32885,516,18.2456665039062,1999
"32886",32886,1076,22.2828330993652,1498
"32887",32887,1234,24.4619998931885,649
"32888",32888,673,19.5965003967285,1368
"32889",32889,1259,16.3099994659424,1665
"32890",32890,564,16.6403331756592,2361
"32891",32891,873,12.220666885376,2617
"32892",32892,449,16.0581665039062,1657
"32893",32893,671,17.7719993591309,1522
"32894",32894,816,12.6178331375122,2773
"32895",32895,599,15.018666267395,2288
"32896",32896,892,16.2348327636719,2145
"32897",32897,803,12.4716663360596,2746
"32898",32898,779,14.0433330535889,2512
"32899",32899,521,16.9495010375977,2392
"32900",32900,563,16.6618328094482,2177
"32901",32901,575,13.638500213623,2513
"32902",32902,1385,17.0366668701172,1889
"32903",32903,815,13.2568330764771,2650
"32904",32904,690,15.7229995727539,2265
"32905",32905,616,16.8078327178955,2283
"32906",32906,475,17.4629993438721,1666
"32907",32907,463,15.0898332595825,2380
"32908",32908,504,16.8593330383301,1946
"32909",32909,820,13.3601665496826,2480
"32910",32910,571,15.3361663818359,2174
"32911",32911,815,12.6483335494995,2731
"32912",32912,508,14.3151664733887,2446
"32913",32913,431,18.2544994354248,1735
"32914",32914,509,21.4193325042725,1201
"32915",32915,383,16.4026660919189,2237
"32916",32916,901,18.7746658325195,1760
"32917",32917,392,16.980167388916,1955
"32918",32918,722,21.779333114624,1102
"32919",32919,679,14.1251668930054,2247
"32920",32920,2459,18.1525001525879,1536
"32921",32921,1456,16.1633338928223,2008
"32922",32922,1889,15.826000213623,2126
"32923",32923,989,11.128999710083,3454
"32924",32924,709,13.5058336257935,2638
"32925",32925,1129,26.8058338165283,642
"32926",32926,1205,14.0013332366943,2445
"32927",32927,878,12.0714998245239,2685
"32928",32928,1708,16.4349994659424,1738
"32929",32929,1343,17.219165802002,2349
"32930",32930,410,17.6146659851074,1951
"32931",32931,1034,14.3156661987305,2076
"32932",32932,791,15.7790002822876,2042
"32933",32933,700,13.8578338623047,2247
"32934",32934,1110,16.7910003662109,2005
"32935",32935,965,20.6831665039062,1693
"32936",32936,315,13.5590000152588,1459
"32937",32937,376,12.0208330154419,1531
"32938",32938,414,9.15983295440674,2358
"32939",32939,257,15.4646663665771,1044
"32940",32940,387,11.5524997711182,1667
"32941",32941,380,12.7041664123535,1371
"32942",32942,621,23.7479991912842,1029
"32943",32943,551,16.5628337860107,1638
"32944",32944,482,15.0270004272461,1970
"32945",32945,1316,18.4166660308838,2349
"32946",32946,1068,19.1315002441406,2077
"32947",32947,1070,13.8358335494995,2273
"32948",32948,1131,16.3261661529541,2232
"32949",32949,905,20.8344993591309,1400
"32950",32950,1090,19.7530002593994,1305
"32951",32951,1313,25.5189990997314,362
"32952",32952,1343,17.219165802002,2349
"32953",32953,905,19.1119995117188,1693
"32954",32954,930,16.84983253479,2115
"32955",32955,1167,21.523832321167,1364
"32956",32956,949,21.11549949646,1555
"32957",32957,998,22.7730007171631,1037
"32958",32958,1062,13.3031663894653,2170
"32959",32959,1027,27.8566665649414,384
"32960",32960,1063,22.2730007171631,1401
"32961",32961,1107,17.5935001373291,1655
"32962",32962,1198,19.8628330230713,1733
"32963",32963,1090,19.7530002593994,1305
"32964",32964,1179,14.8479995727539,2502
"32965",32965,1423,17.3773326873779,2370
"32966",32966,1104,21.0533332824707,1612
"32967",32967,1241,18.1208324432373,2198
"32968",32968,1501,23.3821659088135,1682
"32969",32969,1514,14.6275005340576,2354
"32970",32970,1205,17.9489994049072,2002
"32971",32971,1065,17.6671657562256,2023
"32972",32972,1311,16.5018329620361,1785
"32973",32973,1349,21.7679996490479,2099
"32974",32974,1240,12.4946670532227,3000
"32975",32975,1587,19.904167175293,1223
"32976",32976,1115,14.3351669311523,2408
"32977",32977,1316,18.4166660308838,2349
"32978",32978,1441,21.7339992523193,960
"32979",32979,1013,17.2275009155273,2109
"32980",32980,721,19.8465003967285,1898
"32981",32981,1094,14.7154998779297,2372
"32982",32982,769,17.9528331756592,2183
"32983",32983,887,17.6229991912842,2238
"32984",32984,1361,21.5090007781982,1829
"32985",32985,750,24.3400001525879,793
"32986",32986,775,13.8343334197998,2457
"32987",32987,1085,25.2741661071777,417
"32988",32988,946,22.4839992523193,1483
"32989",32989,949,21.11549949646,1555
"32990",32990,1324,12.5043334960938,2480
"32991",32991,1034,22.2943325042725,1509
"32992",32992,1264,17.6853332519531,1628
"32993",32993,943,15.1651668548584,2471
"32994",32994,981,17.5590000152588,1719
"32995",32995,1245,19.753833770752,1911
"32996",32996,1193,16.2740001678467,1751
"32997",32997,1034,22.2943325042725,1495
"32998",32998,1203,22.4556674957275,1217
"32999",32999,920,17.9448337554932,1856
"33000",33000,1082,16.550666809082,2141
"33001",33001,598,17.3488330841064,2123
"33002",33002,1034,22.2943325042725,1509
"33003",33003,1278,23.6660003662109,1082
"33004",33004,857,15.8343334197998,2414
"33005",33005,1113,21.6564998626709,1629
"33006",33006,1290,18.2961673736572,2136
"33007",33007,900,15.4766664505005,2234
"33008",33008,670,25.3891658782959,380
"33009",33009,1240,20.242000579834,1377
"33010",33010,722,15.9991664886475,2093
"33011",33011,1584,24.3943328857422,491
"33012",33012,1104,19.4308338165283,1416
"33013",33013,979,24.1936664581299,978
"33014",33014,1208,18.3846664428711,1683
"33015",33015,1105,27.4804992675781,473
"33016",33016,1239,17.466667175293,1911
"33017",33017,1115,14.3351669311523,2408
"33018",33018,899,20.8906669616699,1922
"33019",33019,791,16.8740005493164,2125
"33020",33020,1316,18.4166660308838,2349
"33021",33021,933,21.488000869751,802
"33022",33022,424,17.0923328399658,2095
"33023",33023,515,16.9659996032715,1686
"33024",33024,393,17.2744998931885,1841
"33025",33025,363,17.691333770752,1715
"33026",33026,927,14.7993335723877,2385
"33027",33027,1015,21.8784999847412,1331
"33028",33028,968,20.0939998626709,1161
"33029",33029,1171,11.9431667327881,2563
"33030",33030,960,11.4526672363281,2512
"33031",33031,891,14.7650003433228,2123
"33032",33032,416,16.8285007476807,2247
"33033",33033,1110,10.9631662368774,2494
"33034",33034,390,13.7658338546753,2389
"33035",33035,809,12.7796669006348,2510
"33036",33036,412,19.4440002441406,1598
"33037",33037,636,14.7915000915527,2191
"33038",33038,553,16.1283340454102,2169
"33039",33039,842,10.4906663894653,2553
"33040",33040,936,10.1388330459595,2605
"33041",33041,1194,9.95049953460693,2685
"33042",33042,970,15.5306663513184,1741
"33043",33043,1023,11.6444997787476,2617
"33044",33044,715,12.0171661376953,2389
"33045",33045,637,15.9064998626709,2282
"33046",33046,933,18.1983337402344,1751
"33047",33047,396,16.0338325500488,2294
"33048",33048,490,16.0550003051758,1771
"33049",33049,927,12.2106666564941,2408
"33050",33050,1161,16.8741664886475,1631
"33051",33051,820,10.423999786377,2692
"33052",33052,2642,19.4678325653076,1580
"33053",33053,2216,19.2591667175293,1385
"33054",33054,2353,18.7588329315186,1312
"33055",33055,1907,17.6474990844727,2607
"33056",33056,741,21.6140003204346,1484
"33057",33057,1287,12.5845003128052,2617
"33058",33058,520,15.3086671829224,2061
"33059",33059,656,20.1468334197998,1495
"33060",33060,800,19.6840000152588,1554
"33061",33061,951,14.5276670455933,2197
"33062",33062,424,17.0923328399658,2095
"33063",33063,1005,14.0220003128052,1811
"33064",33064,994,15.5733327865601,2098
"33065",33065,1233,18.5036659240723,1538
"33066",33066,1140,23.2388343811035,1316
"33067",33067,741,18.9576663970947,1710
"33068",33068,519,21.4968338012695,1032
"33069",33069,781,19.7258338928223,1502
"33070",33070,375,14.626166343689,1989
"33071",33071,598,19.1766662597656,1721
"33072",33072,803,15.5733337402344,2148
"33073",33073,986,18.1669998168945,1694
"33074",33074,422,16.1146659851074,2249
"33075",33075,708,18.6024990081787,1783
"33076",33076,1015,21.8784999847412,1331
"33077",33077,871,26.505500793457,708
